,a_lot,ba,device,wafer_info,device_group,package,bond_wire,release,scrapped,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,edit_user,edit_date,create_user,create_date,box_class
64,618085,633867,ZXRE125DF,9Z29CARGO.4: 3(probed),IC,SOT23,AU,True,False,3675.0,3.0,56011.0,0.9383806061418352,2020-09-30 00:00:00.000,1262,False,False,Ausbeute,,minsung-kim,2020-09-29 07:41:27.860,minsung-kim,2020-09-29 07:35:30.827,       376: Grenzwerte;        376: Rückstellmuster;        376: Totalausfall;        376: Vision 5S;        376: Vision Marking;        381: Grenzwert;        381: Nebentyp;        381: Rückstellmuster;        381: Totalausfall
65,618073,633855,FMMT558,9Z19KARMA.5: 2(unprobed),HT,SOT23,AU,True,False,1746.0,44.0,62561.0,0.9721838044474833,2020-09-28 00:00:00.000,1261,False,False,Ausbeute,HFE,minsung-kim,2020-09-25 07:27:10.157,minsung-kim,2020-09-25 07:24:58.027,       381: Grenzwert;        381: Rückstellmuster;        381: Totalausfall
66,618505,634041,FZT857Q,9Z38MAORI.3: 4(probed); 9Z37MAMMY.4: 2(probed),HT,SOT223,AU,True,False,394.0,599.0,29103.0,0.967005582137161,2020-10-02 00:00:00.000,1259,False,False,Ausbeute,,minsung-kim,2020-09-24 14:41:35.893,minsung-kim,2020-09-24 14:40:42.313,       367: Grenzwert;        367: Totalausfall;        381: Ausfall Gurter;        381: Rückstellmuster;        381: Vision
67,612438,632917,ZVNL110G,9Z18WEIGH.4: 3(unprobed),MOSFET-M,SOT223,CU,True,False,626.0,2598.0,37528.0,0.9208873184138202,2020-09-24 00:00:00.000,1258,False,False,Ausbeute,,minsung-kim,2020-09-24 09:05:36.433,minsung-kim,2020-09-24 08:44:16.313,       390: Ausfall Gurter;        390: Grenzwert;        390: Rückstellmuster;        390: Totalausfall;        390: Vision
68,618065,633847,FMMT417,9Z05TROOP.5: 1(probed),HT,SOT23,AU,True,False,9404.0,239.0,15793.0,0.6208916496304451,2020-09-30 00:00:00.000,1257,False,False,Ausbeute,BVCBO,minsung-kim,2020-09-24 07:33:45.410,minsung-kim,2020-09-24 07:25:58.927,       368: Ausfall Gurter;        368: Rückstellmuster;        368: Vision;        377: Grenzwert;        377: Totalausfall
69,618109,633881,FZT853,9Z25RAYED.5: 12(unprobed),HT,SOT223,CU,True,False,1375.0,2181.0,57784.0,0.942028040430388,2020-09-25 00:00:00.000,1256,False,False,Ausbeute,"HFE, ICER",felix-kannemann,2020-09-24 08:51:17.547,minsung-kim,2020-09-23 10:11:38.733,       363: Q-Fehler;        377: Grenzwert;        377: Totalausfall;        390: Ausfall Gurter;        390: Rückstellmuster;        390: Vision
70,616209,633482,ZXMN3A14F,9Z23DUCHY.4: 14(unprobed),UMOS,LFSOT23,AU,True,True,1891.0,4461.0,146161.0,0.958351091382374,2020-09-23 00:00:00.000,1255,False,True,Ausbeute,Kurzschluss durch Source Bondkugel ,minsung-kim,2020-09-28 09:08:15.493,minsung-kim,2020-09-22 10:33:04.533,       361: Blown on Test;        361: Grenzwert;        361: Totalausfall;        368: Blown on Test;        368: Grenzwert;        368: Totalausfall;        374: Blown on Test;        374: Grenzwert;        374: Totalausfall;        375: Blown on Test;        375: Grenzwert;        375: Totalausfall;        390: Ausfall Gurter;        390: Rückstellmuster;        390: Vision
71,616230,633499,ZXTP2014G,9Z36KAYAK.4: 24(unprobed),HT,SOT223,AU,True,False,3842.0,1722.0,204799.0,0.9735504817862457,2020-09-22 00:00:00.000,1254,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-09-21 11:11:46.143,felix-kannemann,2020-09-21 10:42:23.560,       362: Datalog;        374: Grenzwert;        374: Totalausfall;        375: Ausfall Gurter;        375: Rückstellmuster;        375: Vision;        390: Q-Fehler
72,614607,633157,FZT851-79,9Z35ENROL.4: 2(ringprobed),HT,SOT223,AU,True,False,288.0,279.0,8831.0,0.9396680144711641,2020-09-22 00:00:00.000,1253,False,True,Prozessfehler,BVEBO,felix-kannemann,2020-09-21 11:14:07.417,felix-kannemann,2020-09-21 10:34:45.377,       375: Grenzwert;        375: Totalausfall;        376: Ausfall Gurter;        376: Rückstellmuster
73,620004,634280,ZVN2106G,9Z34ODDER.4: 12(unprobed),MOSFET-M,SOT223,AU,True,False,559.0,940.0,153445.0,0.9903255369681949,2020-09-23 00:00:00.000,1252,False,True,Q-Fehler,VGSth,felix-kannemann,2020-09-21 11:16:10.483,felix-kannemann,2020-09-21 10:33:21.080,       390: Grenzwert;        390: Rückstellmuster;        390: Totalausfall;        390: Vision
74,618122,633892,ZXTP2014G,9Z38ALIBI.5: 9(unprobed); 9Z38ALIBI.4: 2(probed),HT,SOT223,AU,True,False,969.0,631.0,51174.0,0.9696820403986812,2020-09-21 00:00:00.000,1251,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-09-17 14:49:34.490,felix-kannemann,2020-09-17 14:37:54.300,       362: Datalog;        362: Grenzwert;        362: Totalausfall;        375: Ausfall Gurter;        375: Rückstellmuster;        375: Vision
75,620003,634279,ZVN2106G,9Z34ODDER.4: 12(unprobed),MOSFET-M,SOT223,AU,True,False,779.0,1035.0,158746.0,0.9887020428500249,2020-09-21 00:00:00.000,1250,False,True,Q-Fehler,VGSth,felix-kannemann,2020-09-17 14:37:01.660,felix-kannemann,2020-09-17 14:35:41.793,       374: Grenzwert;        374: Rückstellmuster;        374: Totalausfall;        374: Vision
76,614524,633150,ZXCT1008QF,9Z33CADGE.2: 17(probed),IC,LFSOT23,AU,False,False,25984.0,23.0,186629.0,0.8776923945145695,2020-09-30 00:00:00.000,1249,True,False,Ausbeute,"<font color=""#404040"">Iout</font>",christoph-siebert,2020-09-16 12:50:10.717,christoph-siebert,2020-09-16 09:34:04.687,       361: Grenzwert;        361: I_OUT4 Fehler;        361: Iout offen;        361: Kelvin;        361: Leer;        361: Load offen;        361: NoStart@2.5V;        361: Totalausfall;        361: Vin offen;        364: Ausfall Gurter;        364: Rückstellmuster;        364: Vision
77,614523,633149,ZXCT1008QF,9Z31WAVED.2: 15(probed),IC,LFSOT23,AU,False,False,13634.0,197.0,203395.0,0.9363289845598594,2020-09-15 00:00:00.000,1248,True,False,Ausbeute,"<font color=""#404040"">Iout</font>",christoph-siebert,2020-09-16 12:50:03.030,christoph-siebert,2020-09-16 09:34:03.800,       361: Ausfall Gurter;        361: CJ1-Leakage;        361: Grenzwert;        361: I_OUT4 Fehler;        361: I_SENSE Fehler;        361: Iout offen;        361: Kelvin;        361: Leer;        361: Load offen;        361: NoStart@2.5V;        361: Rückstellmuster;        361: Totalausfall;        361: Vin offen;        361: Vision
78,600222,631207,ZXCT1008F,9Z31WAVED.2: 7(probed),IC,LFSOT23,AU,False,False,24537.0,21.0,77598.0,0.7596029601785504,2020-08-07 00:00:00.000,1247,True,False,Ausbeute,Iout,christoph-siebert,2020-09-16 12:49:44.133,christoph-siebert,2020-09-16 09:34:02.910,       335: CJ1-Leakage;        335: Grenzwert;        335: Load offen;        335: NoStart@2.5V;        335: Totalausfall;        335: Vin offen;        338: CJ1-Leakage;        338: Grenzwert;        338: Load offen;        338: NoStart@2.5V;        338: Totalausfall;        338: Vin offen;        341: Ausfall Gurter;        341: Rückstellmuster;        341: Vision
79,610464,632672,ZXCT1008F,9Z28TRIED.1: 16(probed),IC,LFSOT23,AU,False,False,18450.0,496.0,200209.0,0.9135497707102279,2020-08-24 00:00:00.000,1246,True,False,Ausbeute,"<font color=""#404040"">Iout</font>",christoph-siebert,2020-09-16 12:49:55.770,christoph-siebert,2020-09-16 09:34:01.967,       361: Ausfall Gurter;        361: CJ1-Leakage;        361: Grenzwert;        361: Iout offen;        361: Load offen;        361: NoStart@2.5V;        361: Rückstellmuster;        361: Totalausfall;        361: Vin offen;        361: Vision
80,604847,631995,ZXCT1008F,9Z28TRIED.1: 7(probed),IC,LFSOT23,AU,False,False,8766.0,48.0,96164.0,0.9160395511440492,2020-08-25 00:00:00.000,1245,True,False,Ausbeute,Iout,christoph-siebert,2020-09-16 12:49:35.880,christoph-siebert,2020-09-16 09:34:00.983,        84: CJ1-Leakage;         84: Grenzwert;         84: Iout offen;         84: Load offen;         84: NoStart@2.5V;         84: Totalausfall;         84: Vin offen;        355: Ausfall Gurter;        355: Rückstellmuster;        355: Vision
81,601533,631502,ZXCT1008QF,9Z26MODAL.3: 16(probed),IC,LFSOT23,AU,False,False,48924.0,137.0,174422.0,0.7804709977940156,2020-08-04 00:00:00.000,1244,True,False,Ausbeute,"<font color=""#404040"">Iout</font>",christoph-siebert,2020-09-16 12:50:26.530,christoph-siebert,2020-09-16 09:33:59.260,       153: Grenzwert;        153: Iout offen;        153: Kelvin;        153: Load offen;        153: NoStart@2.5V;        153: Totalausfall;        153: Vin offen;        191: Grenzwert;        191: Iout offen;        191: Kelvin;        191: Load offen;        191: NoStart@2.5V;        191: Totalausfall;        191: Vin offen;        333: CJ1-Leakage;        333: Grenzwert;        333: NoStart@2.5V;        333: Totalausfall;        333: Vin offen;        339: Ausfall Gurter;        339: Rückstellmuster;        339: Vision
82,612016,632838,ZXCT1008QF,9Z18AMUCK.2: 15(probed),IC,LFSOT23,AU,False,False,49267.0,127.0,172401.0,0.7772988570526838,2020-09-14 00:00:00.000,1243,True,False,Ausbeute,"<font color=""#404040"">Iout</font>",christoph-siebert,2020-09-16 12:50:18.780,christoph-siebert,2020-09-16 09:33:57.213,       360: CJ1-Leakage;        360: Grenzwert;        360: I_OUT4 Fehler;        360: Iout offen;        360: Kelvin;        360: Leer;        360: Load offen;        360: NoStart@2.5V;        360: Totalausfall;        360: Vin offen;        365: Rückstellmuster;        365: Totalausfall;        365: Vision;        367: I_OUT4 Fehler
83,618102,633875,FZT1053A,9Z24ADAGE.5: 2(probed); 9Z24TICKS.6: 7(unprobed),HT,SOT223,CU,True,False,665.0,1749.0,75896.0,0.9691737964500063,2020-09-17 00:00:00.000,1242,False,True,Q-Fehler,IEBO,felix-kannemann,2020-09-16 10:33:21.317,felix-kannemann,2020-09-15 16:01:01.107,       365: Grenzwert;        365: Rückstellmuster;        365: Totalausfall;        365: Vision
84,618103,633876,FZT1149A,9Y15GENIE.4: 10(unprobed),HT,SOT223,CU,True,False,1235.0,591.0,86727.0,0.9793795805901551,2020-09-16 00:00:00.000,1241,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-09-16 09:54:15.037,felix-kannemann,2020-09-15 10:08:32.260,       362: Grenzwert;        362: Rückstellmuster;        362: Totalausfall;        362: Vision
85,618010,633846,ZXTN08400BFF,9Z36TRUSS.5: 19(unprobed); 9Z36TRUSS.6: 2(ringprobed),MT,SOT23F,CU,True,False,1839.0,617.0,232600.0,0.9895514260431557,2020-09-15 00:00:00.000,1240,False,True,Q-Fehler,IEBO,felix-kannemann,2020-09-16 09:53:34.680,felix-kannemann,2020-09-15 10:07:00.450,       362: Blown on Test;        362: Grenzwert;        362: Kelvin + Orientierung;        362: Q-Fehler;        362: Rückstellmuster;        362: Totalausfall;        362: Vision Marking + 5S
86,616223,633492,FZT857,9Z36WHEAT.5: 17(ringprobed),HT,SOT223,AU,True,False,1542.0,925.0,83213.0,0.9712068160597572,2020-09-16 00:00:00.000,1239,False,True,Q-Fehler,EB-short,felix-kannemann,2020-09-15 08:16:29.170,felix-kannemann,2020-09-14 13:58:19.293,       358: Datalog;        358: Grenzwert;        358: Totalausfall;        365: Ausfall Gurter;        365: Q-Fehler;        365: Rückstellmuster;        365: Vision
87,618101,633874,BSP75N,9Z42LURKS.7: 9(unprobed); 9Z42LURKS.6: 2(probed),SVMOS,SOT223,AU,True,False,311.0,911.0,58753.0,0.9796248436848687,2020-09-15 00:00:00.000,1238,False,True,Q-Fehler,IDSS,felix-kannemann,2020-09-14 15:55:39.477,felix-kannemann,2020-09-14 13:57:23.460,       365: Grenzwert;        365: Rückstellmuster;        365: Totalausfall;        365: Vision
88,618116,633886,ZVN4424G,9Z41FIGHT.5: 13(ringprobed); 9Z41FIGHT.6: 2(unprobed); 9Z41FIGHT.4: 8(unprobed); 9Z41FIGHT.7: 2(ringprobed),MOSFET-H,SOT223,CU,True,False,1595.0,489.0,213410.0,0.9903291971006153,2020-09-15 00:00:00.000,1237,False,True,Q-Fehler,IGSS,felix-kannemann,2020-09-15 08:17:19.460,felix-kannemann,2020-09-14 13:57:00.663,       365: Grenzwert;        365: Rückstellmuster;        365: Totalausfall;        365: Vision
89,616229,633498,ZXTN2010G,9Z38SCABS.6: 16(unprobed),HT,SOT223,PD,True,False,1569.0,1184.0,138544.0,0.9805162176125466,2020-09-15 00:00:00.000,1236,False,True,Q-Fehler,IEBO,felix-kannemann,2020-09-15 08:16:49.683,felix-kannemann,2020-09-14 13:56:07.587,       365: Grenzwert;        365: Rückstellmuster;        365: Totalausfall;        365: Vision
90,616227,633496,ZX5T955G,9Z36TYRES.4: 24(unprobed),HT,SOT223,PD,True,False,3011.0,2203.0,206164.0,0.9753332891786278,2020-09-16 00:00:00.000,1235,False,True,Q-Fehler,"Rth, BVEBO, IEBO",felix-kannemann,2020-09-14 15:58:26.737,felix-kannemann,2020-09-14 13:51:13.140,       358: Datalog;        360: Grenzwert;        360: Totalausfall;        365: Ausfall Gurter;        365: Rückstellmuster;        365: Vision
91,614621,633171,ZXTP2014G,9Z36PILOT.4: 25(unprobed),HT,SOT223,AU,True,False,2998.0,836.0,217206.0,0.9826547231270358,2020-09-15 00:00:00.000,1234,False,True,Q-Fehler,"BVEBO, IEBO",felix-kannemann,2020-09-14 16:00:50.433,felix-kannemann,2020-09-11 10:18:02.783,       356: Datalog;        358: Datalog;        360: Grenzwert;        360: Totalausfall;        361: Ausfall Gurter;        361: Q-Fehler;        361: Rückstellmuster;        361: Vision;        365: Vision
92,604817,632748,ZTL431AFF,9Z33LUXOR.8: 1(probed),IC,SOT23F,AU,True,False,11125.0,316.0,43689.0,0.792472338109922,2020-09-09 00:00:00.000,1233,True,False,Ausbeute,Vref,minsung-kim,2020-09-10 10:28:43.553,minsung-kim,2020-09-10 10:27:56.327,       359: ESD-vorbeschädigt;        359: Grenzwert;        359: Kelvin + Orientierung;        359: Q-Fehler;        359: Rückstellmuster;        359: Totalausfall;        359: Vision Marking + 5S
93,608420,632509,ZXTN19020CFF,9Z31UNITE.4: 6(ringprobed),MT,SOT23F,AU,True,False,2903.0,413.0,58919.0,0.9467180846790392,2020-09-10 00:00:00.000,1232,False,False,Ausbeute,"HFE, VCEsat",minsung-kim,2020-09-10 09:15:49.920,minsung-kim,2020-09-10 09:11:26.263,       359: Blown on Test;        359: Grenzwert;        359: Rückstellmuster;        359: Totalausfall;        359: Vision Marking + 5S
94,618107,633880,FZT851,9Z39NOVEL.3: 2(probed); 9Z39NOVEL.4: 16(ringprobed); 9Z39NOVEL.5: 4(probed); 9Z39LOCKS.6: 9(unprobed); 9Z39LOCKS.4: 10(ringprobed),HT,SOT223,CU,True,False,4244.0,1593.0,194549.0,0.970871218548202,2020-10-02 00:00:00.000,1231,False,True,Prozessfehler,"BVEBO, IEBO",felix-kannemann,2020-10-01 12:39:54.760,ingo-hoerselmann,2020-09-10 08:52:04.803,       363: Ausfall Gurter;        363: Rückstellmuster;        363: Vision;        381: Grenzwert;        390: Totalausfall
95,612004,632826,ZXTN19020CFF,9Z31UNITE.3: 4(probed),MT,SOT23F,AU,True,False,520.0,77.0,33702.0,0.9825942447301671,2020-09-10 00:00:00.000,1230,False,False,Ausbeute,HFE,minsung-kim,2020-09-10 08:41:04.893,minsung-kim,2020-09-10 08:35:14.310,       359: Blown on Test;        359: Grenzwert;        359: Q-Fehler;        359: Rückstellmuster;        359: Totalausfall;        359: Vision Marking + 5S
96,616228,633497,ZXMS6005DG,9Z36REFIT.4: 11(probed),SVMOS,SOT223,AU,True,False,36.0,635.0,63944.0,0.9896154143774666,2020-09-08 00:00:00.000,1229,False,True,Q-Fehler,IDSS,felix-kannemann,2020-09-09 11:09:39.633,felix-kannemann,2020-09-09 11:08:49.073,       357: Grenzwert;        357: Rückstellmuster;        357: Totalausfall;        357: Vision
97,614612,633162,ZVN2106G,9Z31MELEE.6: 10(unprobed),MOSFET-M,SOT223,CU,True,False,529.0,1353.0,130781.0,0.9858136782674898,2020-09-10 00:00:00.000,1228,False,False,Q-Fehler,BVDSS @ 10mA,felix-kannemann,2020-09-09 10:59:26.020,felix-kannemann,2020-09-09 10:55:30.653,       359: Grenzwert;        359: Rückstellmuster;        359: Totalausfall;        359: Vision
98,612001,632825,ZXTN07045EFF,9Z35LOAMS.3: 3(probed); 9Z35LOAMS.5: 10(unprobed),MT,SOT23F,CU,True,False,2489.0,410.0,156361.0,0.9817970614090167,2020-09-09 00:00:00.000,1227,False,False,Q-Fehler,HFE,felix-kannemann,2020-09-09 08:53:57.693,felix-kannemann,2020-09-09 08:50:52.773,       359: Blown on Test;        359: Grenzwert;        359: Kelvin + Orientierung;        359: Leer;        359: Q-Fehler;        359: Rückstellmuster;        359: Totalausfall;        359: Vision Marking + 5S
99,616207,633480,ZXCT1008F,9Z39LICHI.2: 16(probed),IC,LFSOT23,AU,True,False,73499.0,4.0,165827.0,0.6928801236786027,2020-09-30 00:00:00.000,1225,False,False,Allg. & ZVR.,Crateringcheck,felix-kannemann,2020-10-07 17:33:52.093,felix-kannemann,2020-09-08 11:16:53.360,       367: IOUT4 Fehler;        368: Grenzwert;        368: IOUT4 Fehler;        368: Load offen;        368: NoStart@2.5V;        368: Totalausfall;        368: Vin offen;        374: Grenzwert;        374: I_SENSE Fehler;        374: Iout offen;        374: IOUT4 Fehler;        374: NoStart@2.5V;        374: Totalausfall;        374: Vin offen;        376: Ausfall Gurter;        376: Rückstellmuster;        376: Vision
100,614601,633151,FZT1051A,9Y43BRATS.6: 8(unprobed),HT,SOT223,CU,False,False,,,45000.0,1.0,2020-09-09 00:00:00.000,1224,False,True,Ausbeute,,martin-krausse,2020-09-08 15:19:02.220,martin-krausse,2020-09-07 12:16:52.413,       359: Grenzwert;        359: Rückstellmuster;        359: Totalausfall;        359: Vision
101,616194,633467,FMMT618,9Z24CLOVE.3: 7(unprobed),ST,SOT23,CU,True,False,3912.0,1006.0,129205.0,0.9633321652512992,2020-09-07 00:00:00.000,1223,False,False,Ausbeute,HFE,minsung-kim,2020-10-08 08:53:44.703,minsung-kim,2020-09-07 11:00:54.977,       357: Grenzwert;        357: Rückstellmuster;        357: Totalausfall
102,616208,633481,ZXMN2A14F,9Z34LURCH.3: 4(unprobed),UMOS,LFSOT23,AU,True,False,743.0,886.0,41147.0,0.9619178978866654,2020-09-07 00:00:00.000,1222,False,False,Ausbeute,,minsung-kim,2020-09-07 10:38:24.923,minsung-kim,2020-09-07 10:34:10.283,       357: Grenzwert;        357: Rückstellmuster;        357: Totalausfall
103,614518,633144,ZXMN10A07F,9Z29OWING.4: 1(probed); 9Z28PEEKS.4: 1(probed),UMOS,SOT23,CU,True,False,1753.0,163.0,35800.0,0.9491992788206597,2020-09-04 00:00:00.000,1221,False,False,Ausbeute,IDSS,minsung-kim,2020-09-04 08:57:50.850,minsung-kim,2020-09-04 08:56:08.463,       357: Grenzwert;        357: Rückstellmuster;        357: Totalausfall;        357: Vision
104,612437,632916,ZVN4525G,9Z26AMMAN.6: 15(unprobed),MOSFET-M,SOT223,CU,True,False,2369.0,1352.0,183220.0,0.9800953241931947,2020-09-04 00:00:00.000,1220,False,False,Ausbeute,"IDSS, VGSth ",minsung-kim,2020-09-04 08:59:39.163,minsung-kim,2020-09-04 08:20:24.460,       357: Grenzwert;        357: Rückstellmuster;        357: Totalausfall;        357: Vision
105,614611,633161,FZT857,9Z34ARENA.6: 7(probed),HT,SOT223,AU,True,False,318.0,248.0,35550.0,0.98432827555654,2020-09-15 00:00:00.000,1219,False,True,Allg. & ZVR.,Crateringcheck,felix-kannemann,2020-09-14 10:27:30.420,felix-kannemann,2020-09-04 08:18:12.003,       356: Datalog;        357: Grenzwert;        357: Totalausfall;        360: Ausfall Gurter;        360: Rückstellmuster;        360: Vision;        365: Q-Fehler
106,610463,632671,ZR431F01,9Z37PULPS.5: 5(unprobed),IC,LFSOT23,AU,True,False,2183.0,1969.0,97395.0,0.9591125291736832,2020-09-03 00:00:00.000,1218,False,False,Ausbeute,,minsung-kim,2020-09-04 08:06:53.130,minsung-kim,2020-09-04 08:05:59.607,       356: Ausfall Gurter;        356: Rückstellmuster
107,612015,632837,ZTLV431AF,9Z31BLURB.7: 3(ringprobed),IC,LFSOT23,AU,True,False,1374.0,494.0,51832.0,0.9652141527001862,2020-09-03 00:00:00.000,1217,False,False,Ausbeute,,minsung-kim,2020-09-04 07:34:31.450,minsung-kim,2020-09-04 07:31:17.280,       356: Grenzwert;        356: Rückstellmuster;        356: Totalausfall;        356: Vision
108,612446,632925,ZXMS6005DG,9Z36REFIT.4: 9(probed),SVMOS,SOT223,AU,True,False,895.0,700.0,51870.0,0.9701673992331432,2020-09-04 00:00:00.000,1216,False,True,Q-Fehler,IDSS,felix-kannemann,2020-09-04 16:07:22.420,felix-kannemann,2020-09-03 08:12:20.617,       356: Grenzwert;        356: Rückstellmuster;        356: Totalausfall;        356: Vision
109,612305,632896,FMMT593,9Z27BILBO.7: 8(unprobed),HT,SOT23,CU,True,False,5937.0,1397.0,241294.0,0.9705021156104703,2020-09-03 00:00:00.000,1215,False,False,Ausbeute,HFE,minsung-kim,2020-09-02 10:32:33.497,minsung-kim,2020-09-02 10:24:48.703,       354: Grenzwerte;        354: Kelvin;        354: Leer;        354: Orientierung;        354: Rückstellmuster;        354: Totalausfall;        354: Vision 5S;        354: Vision Marking
110,612429,632912,FZT857Q,9Z34ARENA.5: 11(unprobed),HT,SOT223,AU,True,False,837.0,1292.0,55431.0,0.9630125086865879,2020-09-09 00:00:00.000,1214,False,False,Ausbeute,,minsung-kim,2020-09-02 10:24:19.500,minsung-kim,2020-09-02 10:23:28.167,       356: FZT857Q;        356: Grenzwert;        356: Totalausfall;        359: Ausfall Gurter;        359: Q-Fehler;        359: Rückstellmuster;        359: Vision
