a_lot,ba,device,wafer_info,device_group,department,package,bond_wire,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,comment,edit_user,edit_date,create_user,create_date,operator,tester,workplace,transistor_type,chip_configuration,lead_frame,box_class,year,month,week,day
507723,618106,ZXMS6004FF,9Y27HOUND.6: 3(probed),SVMOS,SMD,SOT23F,AU,TA,40158.0,40038.0,2780.0,268.0,36990.0,0.9238723212947699,2019-10-11 00:00:00.000,0,,,,,,,,,,292; 231; 325,AOT40100; AOT40100; HP40141N,106; 106; 608,,,TRÄGERBAND TB 301-6 6-row,       130: Blown on Test;        130: Grenzwert;        130: RTHI-Fehler;        130: Totalausfall,2019.0,10.0,41.0,11.0
507722,618105,ZXMS6004FF,9Y17VILER.9: 5(probed),SVMOS,SMD,SOT23F,AU,TA,64372.0,63145.0,325.0,94.0,62726.0,0.9933644785810436,2019-10-04 00:00:00.000,0,,,,,,,,,,231; 236; 248; 225; 289,AOT40100; AOT40100; AOT40100; HP40141N; HP40141N,106; 106; 106; 608; 608,,,TRÄGERBAND TB 301-6 6-row,        57: Blown on Test;         57: Grenzwert;         57: RTHI-Fehler;         57: Totalausfall;        130: Ausfall Gurter;        130: Vision 5S;        130: Vision Marking,2019.0,10.0,40.0,4.0
507721,618104,ZXMP2120FF,9Y35VALUE.4: 4(probed),MOSFET,SMD,SOT23F,CU,TA,48638.0,47810.0,153.0,110.0,47547.0,0.994499058774315,2019-10-04 00:00:00.000,0,,,,,,,,,,,,,,,TRÄGERBAND TB 301-6 6-row,       130: Grenzwerte;        130: Totalausfall;        130: Vision 5S;        130: Vision Marking,2019.0,10.0,40.0,4.0
507720,618103,ZTL431AFF,9Y28OAKEN.16: 1(probed),IC,SMD,SOT23F,CU,TA,53226.0,50476.0,3081.0,71.0,47324.0,0.9375544813376654,2019-10-25 00:00:00.000,0,,,,,,,,,,293; 292,HP40141N; AOT40100,608; 106,,,TRÄGERBAND TB 301-6 6-row,        38: ESD-vorbeschädigt;         38: Grenzwert;         38: Totalausfall;        213: Rückstellmuster;        213: Totalausfall;        213: Vision 5S;        213: Vision Marking,2019.0,10.0,43.0,25.0
507719,618102,ZVN110A,9W49KLICK.7: 2(ringprobed),MOSFET-M,SMD,ELineX,AU,Schüttgut,26019.0,25408.0,142.0,420.0,24846.0,0.9778809823677582,2019-10-11 00:00:00.000,0,,,,,,,,,,,,,n-Kanal,,TRÄGERSTREIFEN EP3,       271: Grenzwert;        271: Totalausfall,2019.0,10.0,41.0,11.0
507718,618101,ZTX851,9Y38CHAOS.4: 4(probed),HT,SMD,ELineX,AU,STZ,20447.0,20412.0,50.0,15.0,20347.0,0.9968155986674505,2019-10-28 00:00:00.000,0,,,,,,,,,,,,,npn,FZT851D,TRÄGERSTREIFEN EP3,        62: Blown On Test;         62: Grenzwert;         62: Totalausfall,2019.0,10.0,44.0,28.0
507717,618100,ZTX558,9Y35HAFTS.9: 2(unprobed),LT,SMD,ELineX,AU,Schüttgut,64876.0,63993.0,324.0,405.0,63264.0,0.9886081290141109,2019-10-23 00:00:00.000,0,,,,,,,,,,,,,pnp,,TRÄGERSTREIFEN EP3,       445: Grenzwert;        445: Totalausfall,2019.0,10.0,43.0,23.0
505984,617989,ZLDO500T8,9Y36CHARM.2: 3(probed); 9Y30ODOUR.5: 2(unprobed),1LT/1IC,SMD,SM8,AU,TA,26525.0,26496.0,189.0,401.0,25906.0,0.9777324879227053,2019-09-27 00:00:00.000,0,,,,,,,,,,,,,,FZT718XD,TRÄGERBAND TB 4408-B,       184: Grenzwert;        184: Totalausfall;        184: Vision,2019.0,9.0,39.0,27.0
505983,617988,ZLDO485T8,9Y30ODOUR.5: 1(unprobed); 9Y36CHARM.2: 3(probed),1LT/1IC,SMD,SM8,AU,TA,25740.0,25624.0,465.0,122.0,25037.0,0.9770917889478614,2019-09-17 00:00:00.000,0,,,,,,,,,,,,,,FZT718XD,TRÄGERBAND TB 4408-B,       136: Grenzwert;        136: Orientierung;        136: Totalausfall;        136: Vision,2019.0,9.0,38.0,17.0
505982,617987,ZLDO330T8,9Y30ODOUR.5: 2(unprobed); 9Y36CHARM.2: 4(probed),1LT/1IC,SMD,SM8,AU,TA,32929.0,32686.0,246.0,131.0,32309.0,0.9884660099125008,2019-09-17 00:00:00.000,0,,,,,,,,,,,,,"BF,SC,VI,nc,VO,",FZT718XD,TRÄGERBAND TB 4408-B,       136: Grenzwert;        136: Orientierung;        136: Totalausfall;        136: Vision,2019.0,9.0,38.0,17.0
505981,617986,ZXMS6005DT8Q,9Y34VIEWS.5: 2(probed),2SVMOS,SMD,SM8,AU,TA,7572.0,7488.0,25.0,25.0,7438.0,0.9933226495726496,2019-10-01 00:00:00.000,0,,,,,,,,,,,,,,,TRÄGERBAND TB 4407-B,        57: Grenzwert;         57: Totalausfall,2019.0,10.0,40.0,1.0
505980,617985,ZXMS6004DT8,9Y37AHEAD.4: 15(probed),2SVMOS,SMD,SM8,AU,TA,100741.0,100508.0,122.0,1171.0,99215.0,0.9871353524097585,2019-10-04 00:00:00.000,0,,,,,,,,,,,,,,,TRÄGERBAND TB 4407-B,        57: Grenzwert;         57: Totalausfall;         57: Vision,2019.0,10.0,40.0,4.0
505977,617984,ZXMN3A14F,9Y23PALSY.5: 12(unprobed),UMOS,SMD,LFSOT23,AU,TA,131064.0,123190.0,1048.0,1255.0,120887.0,0.9813053007549314,2019-09-30 00:00:00.000,0,,,,,,,,,,225; 231; 231; 248; 275; 231,HP40186; HP40186; HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023; 1023; 1023,,ZXMN3A14D,LEADFRAME DZN 1011,       184: Grenzwert;        184: Totalausfall;        184: Vision,2019.0,9.0,40.0,30.0
505976,617983,ZXMN3A14FQ,9Y23PALSY.5: 3(unprobed),UMOS,SMD,LFSOT23,AU,TA,32771.0,32037.0,227.0,336.0,31474.0,0.9824265692792709,2019-09-30 00:00:00.000,0,,,,,,,,,,275,HP40186,1023,,ZXMN3A14D,LEADFRAME DZN 1011,       184: Grenzwert;        184: Totalausfall;        184: Vision,2019.0,9.0,40.0,30.0
505975,617982,ZXCT1008QF,9Y35OPTED.1: 3(probed),IC,SMD,LFSOT23,AU,TC,44580.0,44290.0,14007.0,6.0,30277.0,0.683608037931813,2019-09-30 00:00:00.000,0,,,,,,,,,,225,HP40186,1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,       184: Totalausfall;        184: Vision;        240: Grenzwert,2019.0,9.0,40.0,30.0
505974,617981,ZXCT1008QF,9Y35OPTED.1: 6(probed); 9Y35OPTED.5: 1(probed),IC,SMD,LFSOT23,AU,TA,102735.0,99900.0,35820.0,99.0,63981.0,0.6404504504504505,2019-09-18 00:00:00.000,878,True,False,Ausbeute,Iout,<div>WPS41/2019</div>,christoph-siebert,2019-11-04 10:02:54.220,christoph-siebert,2019-09-26 13:33:47.470,293; 229,HP40186; HP40186,1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,       225: Totalausfall;        225: Vision;        236: Grenzwert,2019.0,9.0,38.0,18.0
505973,617980,ZMR330F,9Y36PIKES.4: 15(unprobed),IC,SMD,LFSOT23,AU,TA,305820.0,304659.0,800.0,10156.0,293703.0,0.9640384823688124,2019-09-27 00:00:00.000,0,,,,,,,,,,,,,,ZMR330F,LEADFRAME DZN 1011,       184: Grenzwert;        184: Totalausfall,2019.0,9.0,39.0,27.0
505972,617979,ZHT431F01,9Y23DICED.5: 5(unprobed),IC,SMD,LFSOT23,AU,TA,101940.0,97715.0,308.0,398.0,97009.0,0.9927749066161797,2019-09-17 00:00:00.000,0,,,,,,,,,,293; 225; 328; 304,HP40186; HP40186; AOT40101; AOT40101,1023; 1023; 103; 103,,ZR43101XF,LEADFRAME DZN 1020,       225: Ausfall Gurter;        225: GND offen;        225: Grenzwert;        225: Iz_off >25nA;        225: Totalausfall;        225: Vision;        225: Vref offen;        225: Vz offen,2019.0,9.0,38.0,17.0
505971,617978,ZXMP6A13F,9Y33EROSE.5: 5(probed); 9Y31GRACE.8: 1(probed),UMOS,SMD,SOT23,CU,TA,114635.0,111963.0,384.0,944.0,110635.0,0.9881389387565535,2019-09-27 00:00:00.000,0,,,,,,,,,,229; 275; 293,HP40186; HP40186; HP40186,1023; 1023; 1023,pMOSe,ZXMP6A13C,TRÄGERBAND TB 401 LS-N  85 my,       184: Gate Rupted;        184: Grenzwert;        184: Totalausfall;        184: Vision,2019.0,9.0,39.0,27.0
505970,617977,ZXMP10A13F,9Y30SHOUT.4: 1(probed); 9Y30SHOUT.5: 4(probed),UMOS,SMD,SOT23,CU,TC,96394.0,94781.0,448.0,181.0,94152.0,0.9933636488325719,2019-10-01 00:00:00.000,0,,,,,,,,,,292,HP40369,441,pMOSe,,TRÄGERBAND TB 401 LS-N  85 my,       184: Ausfall Gurter,2019.0,10.0,40.0,1.0
505969,617976,ZXMP10A13F,9Y30SHOUT.4: 14(probed),UMOS,SMD,SOT23,CU,TA,267191.0,258975.0,552.0,2216.0,256207.0,0.9893117096244811,2019-10-04 00:00:00.000,0,,,,,,,,,,248; 231; 292; 292; 293,HP40369; HP40369; HP40369; HP40369; HP40369,441; 441; 441; 441; 441,pMOSe,ZXMP10A13C,TRÄGERBAND TB 401 LS-N  85 my,       242: Ausfall Gurter,2019.0,10.0,40.0,4.0
505963,617975,FMMT619,9Y38SHANK.5: 1(unprobed); 9Y38LAZED.5: 1(unprobed); 9Y38LAZED.3: 1(probed),ST,SMD,SOT23,CU,TC,54802.0,53601.0,313.0,432.0,52856.0,0.9861010055782541,2019-09-23 00:00:00.000,0,,,,,,,,,,292; 292,HP40369; HP40369,441; 441,npn,FMMT619C,TRÄGERBAND TB 401 LS-N  85 my,       239: Ausfall Gurter,2019.0,9.0,39.0,23.0
505962,617974,FMMT619,9Y38FORUM.4: 2(unprobed),ST,SMD,SOT23,CU,TC,37437.0,36840.0,136.0,175.0,36529.0,0.991558089033659,2019-09-19 00:00:00.000,0,,,,,,,,,,322,HP40369,441,npn,FMMT619C,TRÄGERBAND TB 401 LS-N  85 my,       243: Ausfall Gurter,2019.0,9.0,38.0,19.0
505961,617973,FMMT618,9Y37UNMET.3: 12(unprobed),ST,SMD,SOT23,CU,TA,230837.0,230332.0,13729.0,1382.0,215221.0,0.934394699824601,2019-09-19 00:00:00.000,0,,,,,,,,,,289; 322; 292; 289; 322; 292,HP40171; HP40171; HP40171; HP40171; HP40171; HP40171,250; 250; 250; 250; 250; 250,npn,FMMT618C,TRÄGERBAND TB 401 LS-N  85 my,       239: Grenzwert;        239: Totalausfall,2019.0,9.0,38.0,19.0
505960,617972,FMMT618,9Y37UNMET.3: 12(unprobed),ST,SMD,SOT23,CU,TA,230576.0,229930.0,5486.0,910.0,223534.0,0.9721828382551211,2019-09-17 00:00:00.000,0,,,,,,,,,,229; 225; 293; 248; 225,HP40186; HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023; 1023,npn,FMMT618C,TRÄGERBAND TB 401 LS-N  85 my,       136: Grenzwert;        136: Totalausfall;        136: Vision,2019.0,9.0,38.0,17.0
505959,617971,FMMT614-7-55,9Y36HUMAN.8: 8(unprobed),HT,SMD,SOT23,AU,TA,226019.0,225506.0,1099.0,168.0,224239.0,0.9943815242166506,2019-10-15 00:00:00.000,887,True,True,Q-Fehler,"ICBO, ICEV","<div>TP4 ICBO, ICEV ausserhalb yield limits</div>

<div>FA siehe Lot 505959</div>

<div>Info DZUK: lots to be scrapped, future prevention of ICEV/ICBO fails by tighter wafer probe limits and increased probe sample size </div>",felix-kannemann,2020-02-13 10:07:22.080,felix-kannemann,2019-10-08 15:09:03.390,325; 328; 328; 325; 275; 325; 328; 275; 325; 328; 221; 221; 304; 221; 304; 304; 221; 328,HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; AOT40101; AOT40101; AOT40101; AOT40101; AOT40101; AOT40101; AOT40101; AOT40101,1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 105; 105; 105; 105; 105; 105; 105; 105,npn,ZTX614C,TRÄGERBAND TB 401 LS-N  85 my,        38: Ausfall Gurter;         38: Vision;         60: Blown on Test;         60: ICBO-Fehler;         60: ICES-Fehler;         60: IEBO-Fehler;         60: Kelvin;         60: Leer;         60: RTHI-Fehler;        242: Blown on Test;        242: ICBO-Fehler;        242: ICES-Fehler;        242: IEBO-Fehler;        242: Kelvin;        242: Kurzschluss;        242: Leer;        242: Offen;        242: RTHI-Fehler;        242: VCESAT-Fehler;        444: Ausfall Gurter;        444: Q-Fehler;        444: Vision,2019.0,10.0,42.0,15.0
505957,617970,FMMT614-7-55,9Y36HUMAN.8: 8(unprobed),HT,SMD,SOT23,AU,TA,224765.0,222680.0,2286.0,176.0,220218.0,0.988943775821807,2019-10-14 00:00:00.000,886,True,True,Q-Fehler,"ICBO, ICEV","<div>TP6&amp;7 ICBO, ICEV ausserhalb yield limits</div>

<div>Kennlinien aufgenommen, 72h Wärmeschrank &gt; keine Drift</div>

<div>Wafer beprobt, keine Waferdaten in Yieldhub</div>

<div>Decap: keine Assemblyfehler</div>

<div><font color=""#22B14C"">Info DZUK: lots to be scrapped, future prevention of ICEV/ICBO fails by tighter wafer probe limits and increased probe sample size </font></div>",felix-kannemann,2020-02-13 10:09:50.790,felix-kannemann,2019-10-08 07:50:01.650,328; 304; 328; 325; 304; 328; 304; 325; 328; 328; 304,AOT40101; AOT40101; AOT40101; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; AOT40101; AOT40101,105; 105; 105; 1023; 1023; 1023; 1023; 1023; 1023; 105; 105,npn,ZTX614C,TRÄGERBAND TB 401 LS-N  85 my,        60: Blown on Test;         60: ICBO-Fehler;         60: ICES-Fehler;         60: IEBO-Fehler;         60: Kelvin;         60: Leer;         60: RTHI-Fehler;        239: Blown on Test;        239: Grenzwert;        239: ICBO-Fehler;        239: ICES-Fehler;        239: IEBO-Fehler;        239: Kelvin;        239: Kurzschluss;        239: Leer;        239: Offen;        239: RTHI-Fehler;        239: Totalausfall;        239: VCESAT-Fehler;        242: Blown on Test;        242: ICBO-Fehler;        242: ICES-Fehler;        242: IEBO-Fehler;        242: Kelvin;        242: Leer;        242: Offen;        242: RTHI-Fehler;        443: Ausfall Gurter;        443: Q-Fehler;        443: Vision,2019.0,10.0,42.0,14.0
505956,617969,ZXTN08400BFF,9Y37EVOKE.6: 1(ringprobed); 9Y38LEACH.8: 15(ringprobed),MT,SMD,SOT23F,CU,TA,164590.0,164032.0,4550.0,4697.0,154785.0,0.9436268532969176,2019-09-26 00:00:00.000,871,False,True,Q-Fehler,BVCEO/VCEsat,"<div>~2,5% TA in TP1</div>

<div>TP2-3 unauffällig: <font color=""#22B14C"">Freigabe</font></div>

<div><font color=red>FA: Emitter Bondkugeln lose + Cratering unter Bondkugel</font></div>

<div>24h TC</div>

<div>NM: 1xTA (lose Bondkugeln?!), 4x ICBO/ICER, 2x IEBO</div>

<div><font color=""#ED1C24"">TP1 verschrotten</font></div>

<div><font color=""#ED1C24"">Verschrottung erfolgt</font></div>",felix-kannemann,2020-03-10 15:11:40.730,martin-krausse,2019-09-23 10:31:57.310,293; 293; 229,HP40141N; HP40141N; HP40141N; HP40141N,608; 608; 608; 608,npn,,TRÄGERBAND TB 301-6 6-row,       241: Grenzwerte;        241: Totalausfall;        241: Vision 5S;        241: Vision Marking;        256: Grenzwerte;        256: Vision 5S;        256: Vision Marking,2019.0,9.0,39.0,26.0
505955,617968,ZXTN08400BFF,9Y38LEACH.6: 1(probed); 9Y38LEACH.7: 8(unprobed); 9Y38DUCTS.9: 1(ringprobed); 9Y38DUCTS.6: 1(probed),MT,SMD,SOT23F,CU,TA,124271.0,124788.0,1316.0,2793.0,120679.0,0.967072154373818,2019-09-24 00:00:00.000,0,,,,,,,,,,328; 289,HP40141N; HP40141N,608; 608,npn,,TRÄGERBAND TB 301-6 6-row,       241: Grenzwerte;        241: Totalausfall;        241: Vision 5S;        241: Vision Marking,2019.0,9.0,39.0,24.0
505760,617967,ZXMP6A17G,9Y32LAUDS.4: 14(probed); 9Y34KNEAD.4: 22(probed),UMOS,SMD,SOT223,CU,TA,219571.0,219312.0,148.0,1397.0,217767.0,0.9929552418472314,2019-09-25 00:00:00.000,0,,,,,,,,,,,,,pMOSe,ZXMP6A17D,LEADFRAME DZN 2000 (all over Ag),       241: Grenzwert;        241: IGSS@27V;        241: Totalausfall;        241: Vision,2019.0,9.0,39.0,25.0
505759,617966,ZXMP6A13G,9Y33EPHOR.9: 4(probed),UMOS,SMD,SOT223,AU,TA,76358.0,76320.0,227.0,384.0,75709.0,0.9919942348008386,2019-09-24 00:00:00.000,0,,,,,,,,,,,,,pMOSe,ZXMP6A13D,TRÄGERBAND TB4404-B,       243: Grenzwert;        243: IGSS@27V;        243: Totalausfall,2019.0,9.0,39.0,24.0
505758,617965,ZXMN6A25G,9Y39PROVE.4: 5(ringprobed); 9Y39LYONS.4: 2(unprobed),UMOS,SMD,SOT223,CU,TA,32778.0,32517.0,327.0,574.0,31616.0,0.9722914167973675,2019-10-04 00:00:00.000,0,,,,,,,,,,,,,nMOSe,ZXMN6A25G,LEADFRAME DZN 2000 (all over Ag),       242: Grenzwert;        242: IGSS@27V;        242: Totalausfall;        242: Vision,2019.0,10.0,40.0,4.0
505757,617964,ZXMN0545G4,9Y35KRAAL.4: 3(ringprobed),UMOS,SMD,SOT223,AU,TA,36927.0,36804.0,69.0,69.0,36666.0,0.9962504075643952,2019-10-04 00:00:00.000,0,,,,,,,,,,,,,,ZVN0545XD,TRÄGERBAND TB 4405-B,       242: Grenzwert;        242: Totalausfall;        242: Vision,2019.0,10.0,40.0,4.0
505756,617963,ZX5T851G-36,9Y36FANGS.8: 1(unprobed); 9Y38YAWLS.6: 11(unprobed),HT,SMD,SOT223,AU,TC,106767.0,106250.0,366.0,489.0,105395.0,0.9919529411764706,2019-09-18 00:00:00.000,0,,,,,,,,,,,,,,,TRÄGERBAND TB4404-B,       225: Grenzwert;        225: Totalausfall;        225: Vision,2019.0,9.0,38.0,18.0
505755,617962,ZVN4424GQ,9Y29MUSIC.5: 1(probed),MOSFET-H,SMD,SOT223,AU,TA,8431.0,8350.0,306.0,73.0,7971.0,0.9546107784431138,2019-10-15 00:00:00.000,0,,,,,,,,,,,,,nMOSe,,LEADFRAME DZN 2000 (all over Ag),        38: Grenzwert;         38: Totalausfall,2019.0,10.0,42.0,15.0
505673,617960,ZVN2106G,9Y35PAGED.4: 8(unprobed),MOSFET-M,SMD,SOT223,CU,TA,107712.0,99928.0,647.0,1149.0,98132.0,0.9820270594828276,2019-09-17 00:00:00.000,0,,,,,,,,,,,,,nMOSe,ZVN2106D,LEADFRAME DZN 2000 (all over Ag),       136: Grenzwert;        136: Totalausfall;        136: Vision,2019.0,9.0,38.0,17.0
505672,617959,ZVN0545G,9Y35KRAAL.4: 2(ringprobed),MOSFET-M,SMD,SOT223,AU,TA,25652.0,25515.0,180.0,331.0,25004.0,0.9799725651577503,2019-10-02 00:00:00.000,0,,,,,,,,,,,,,nMOSe,ZVN0545XD,LEADFRAME DZN 2000 (all over Ag),        57: Grenzwert;         57: Totalausfall;         57: Vision,2019.0,10.0,40.0,2.0
505671,617958,ZSR500G,9Y36CHARM.1: 6(probed),IC,SMD,SOT223,AU,TA,51162.0,50924.0,200.0,179.0,50545.0,0.9925575367213887,2019-09-30 00:00:00.000,0,,,,,,,,,,,,,,ZSR1D,LEADFRAME DZN 2000 (all over Ag),       184: Grenzwert;        184: Totalausfall;        184: Vision,2019.0,9.0,40.0,30.0
505670,617957,ZSR330G,9Y36CHARM.1: 7(probed),IC,SMD,SOT223,AU,TA,62838.0,62496.0,205.0,107.0,62184.0,0.9950076804915514,2019-09-24 00:00:00.000,0,,,,,,,,,,,,,,ZSR1D,LEADFRAME DZN 2000 (all over Ag),       239: Grenzwert;        239: Totalausfall;        239: Vision,2019.0,9.0,39.0,24.0
505669,617956,FZT951,9Y38GAULS.7: 1(probed); 9Y38GAULS.8: 3(ringprobed); 9Y38GAULS.1: 15(probed); 9Y16FLAWS.7: 17(unprobed),HT,SMD,SOT223,CU,TA,186892.0,187200.0,622.0,1239.0,185339.0,0.9900587606837606,2019-09-25 00:00:00.000,0,,,,,,,,,,,,,pnp,FZT951D,LEADFRAME DZN 2000 (all over Ag),       241: Grenzwert;        241: Totalausfall;        241: Vision,2019.0,9.0,39.0,25.0
505668,617955,FZT951,9Y02KHAKI.5: 17(unprobed),HT,SMD,SOT223,CU,TA,92140.0,91008.0,109.0,1129.0,89770.0,0.986396800281294,2019-09-24 00:00:00.000,0,,,,,,,,,,,,,pnp,FZT951D,LEADFRAME DZN 2000 (all over Ag),       239: Grenzwert;        240: Totalausfall,2019.0,9.0,39.0,24.0
505667,617954,FZT857,9Y36MATED.3: 14(probed),HT,SMD,SOT223,AU,TA,68584.0,68218.0,870.0,302.0,67046.0,0.9828197836348178,2019-09-17 00:00:00.000,0,,,,,,,,,,,,,npn,FZT857D,LEADFRAME DZN 2000 (all over Ag),       168: Grenzwert;        168: Totalausfall;        168: Vision,2019.0,9.0,38.0,17.0
505666,617953,FZT855,9Y34BERTH.4: 12(unprobed),HT,SMD,SOT223,CU,TA,63836.0,63857.0,550.0,526.0,62781.0,0.9831498504470927,2019-09-30 00:00:00.000,0,,,,,,,,,,,,,npn,FZT855D,LEADFRAME DZN 2000 (all over Ag),       184: Ausfall Gurter;        184: Q-Fehler;        184: Vision;        239: Grenzwert;        239: Totalausfall,2019.0,9.0,40.0,30.0
505665,617952,FZT853,9Y33IBSEN.8: 7(unprobed),HT,SMD,SOT223,CU,TA,37126.0,37440.0,106.0,600.0,36734.0,0.9811431623931623,2019-09-25 00:00:00.000,0,,,,,,,,,,,,,npn,FZT853D,LEADFRAME DZN 2000 (all over Ag),       243: Grenzwert;        243: Totalausfall;        243: Vision,2019.0,9.0,39.0,25.0
505664,617951,FZT789AQ,9Y34OBESE.7: 8(unprobed),MT,SMD,SOT223,AU,TA,102827.0,102240.0,339.0,821.0,101080.0,0.9886541471048513,2019-09-16 00:00:00.000,0,,,,,,,,,,,,,pnp,,LEADFRAME DZN 2000 (all over Ag),       136: Grenzwert;        136: Totalausfall;        136: Vision,2019.0,9.0,38.0,16.0
505663,617950,FZT690B,9Y04MICRO.4: 22(unprobed),MT,SMD,SOT223,CU,TA,288508.0,287002.0,6300.0,1830.0,278872.0,0.9716726712705834,2019-09-24 00:00:00.000,0,,,,,,,,,,,,,npn,FZT651BD,LEADFRAME DZN 2000 (all over Ag),       240: Vision;        243: Grenzwert;        243: Totalausfall,2019.0,9.0,39.0,24.0
505662,617949,FZT655,9Y33GLYPH.5: 4(unprobed),MT,SMD,SOT223,CU,TA,52456.0,52379.0,94.0,165.0,52120.0,0.9950552702418909,2019-09-17 00:00:00.000,0,,,,,,,,,,,,,npn,FZT655D,LEADFRAME DZN 2000 (all over Ag),       136: Grenzwert;        136: Totalausfall;        136: Vision,2019.0,9.0,38.0,17.0
505661,617948,FZT651,9Y34ENJOY.4: 13(unprobed),MT,SMD,SOT223,CU,TA,170482.0,171072.0,254.0,1363.0,169455.0,0.9905478395061729,2019-09-23 00:00:00.000,0,,,,,,,,,,,,,npn,FZT651D,LEADFRAME DZN 2000 (all over Ag),       243: Grenzwert;        243: Totalausfall;        243: Vision,2019.0,9.0,39.0,23.0
505660,617947,FZT560,9Y40ANGEL.6: 14(unprobed),VT,SMD,SOT223,AU,TA,282758.0,283392.0,12920.0,2209.0,268263.0,0.9466145833333334,2019-09-23 00:00:00.000,0,,,,,,,,,,,,,pnp,FZT560D,LEADFRAME DZN 2000 (all over Ag),       240: Grenzwert;        241: Grenzwert;        241: Totalausfall;        243: Grenzwert;        243: Totalausfall,2019.0,9.0,39.0,23.0
505659,617946,FZT1049A,9Y40POEMS.7: 18(unprobed),HT,SMD,SOT223,CU,TA,161557.0,161136.0,4240.0,1657.0,155239.0,0.9634035845496971,2019-09-27 00:00:00.000,0,,,,,,,,,,,,,npn,FZT1049AD,LEADFRAME DZN 2000 (all over Ag),       130: Grenzwert;        130: Totalausfall;        130: Vision,2019.0,9.0,39.0,27.0
505658,617945,BSP75N,9Y38VERVE.8: 11(unprobed); 9Y38VERVE.6: 1(probed),SVMOS,SMD,SOT223,AU,TA,65182.0,64929.0,266.0,557.0,64106.0,0.9873246161191456,2019-09-19 00:00:00.000,0,,,,,,,,,,,,,,BSP75ND,LEADFRAME DZN 2012 (spot Ag),       241: Grenzwert;        241: Totalausfall;        241: Vision,2019.0,9.0,38.0,19.0
505657,617944,BSP75NQ,9Y38VERVE.7: 7(ringprobed),SVMOS,SMD,SOT223,AU,TA,37846.0,37647.0,164.0,271.0,37212.0,0.9884452944457726,2019-09-19 00:00:00.000,0,,,,,,,,,,,,,,BSP75ND,LEADFRAME DZN 2012 (spot Ag),       243: Grenzwert;        243: Totalausfall;        243: Vision,2019.0,9.0,38.0,19.0
504058,617778,ZXMHC6A07T8,9Y37CROOK.5: 3(probed); 9Y33EPHOR.7: 3(probed),4UMOS,SMD,SM8,AU,TA,28788.0,27319.0,53.0,1035.0,26231.0,0.9601742377100186,2019-10-01 00:00:00.000,0,,,,,,,,,,,,,,2xZXMN6A07D,TRÄGERBAND TB 4408-B,        57: Grenzwert;         57: Orientierung;         57: Totalausfall;         57: Vision;        184: Q-Fehler,2019.0,10.0,40.0,1.0
504057,617777,ZDT6790,9Y35SLATE.5: 9(unprobed); 9Y35CRACK.4: 2(ringprobed); 9Y31WOOED.4: 13(unprobed); 9Y35CRACK.5: 2(unprobed),2MT,SMD,SM8,CU,TC,166464.0,166608.0,1172.0,1118.0,164318.0,0.9862551618169596,2019-09-27 00:00:00.000,0,,,,,,,,,,,,,pnp-npn,,TRÄGERBAND TB 4407-B,       241: Grenzwert;        241: Orientierung;        241: Totalausfall;        241: Vision,2019.0,9.0,39.0,27.0
504056,617776,ZDT6790,9Y31THORN.4: 17(unprobed); 9Y35CRACK.5: 18(unprobed),2MT,SMD,SM8,CU,TA,220186.0,221808.0,1100.0,2491.0,218217.0,0.9838103224410301,2019-09-23 00:00:00.000,0,,,,,,,,,,,,,pnp-npn,,TRÄGERBAND TB 4407-B,       240: Grenzwert;        240: Orientierung;        243: Totalausfall;        243: Vision,2019.0,9.0,39.0,23.0
504055,617775,ZDT6753,9Y15WRENS.7: 2(unprobed); 9Y32CHEWS.3: 2(unprobed),2MT,SMD,SM8,CU,TA,25977.0,26052.0,176.0,122.0,25754.0,0.98856133886074,2019-09-30 00:00:00.000,0,,,,,,,,,,,,,npn-pnp,,TRÄGERBAND TB 4407-B,       184: Grenzwert;        184: Orientierung;        184: Totalausfall;        184: Vision,2019.0,9.0,40.0,30.0
503880,617774,ZXMP7A17GQ,9Y24ALERT.6: 11(probed),UMOS,SMD,SOT223,AU,TC,76255.0,75024.0,651.0,488.0,73885.0,0.9848181915120495,2019-09-11 00:00:00.000,0,,,,,,,,,,,,,,ZXMP7A17G,LEADFRAME DZN 2000 (all over Ag),       168: Grenzwert;        168: IGSS@27V;        168: Totalausfall;        168: Vision,2019.0,9.0,37.0,11.0
503878,617772,ZXMP6A17G,9Y34WANTS.5: 24(probed),UMOS,SMD,SOT223,CU,TA,165469.0,164504.0,98.0,1776.0,162630.0,0.9886081797403102,2019-09-10 00:00:00.000,0,,,,,,,,,,,,,pMOSe,ZXMP6A17D,LEADFRAME DZN 2000 (all over Ag),       166: Totalausfall;        168: Grenzwert;        168: IGSS@27V;        168: Vision,2019.0,9.0,37.0,10.0
